2318,1318 HAMPTON B,Charlottesville,VA,22902
2319,132 BAYLOR,Charlottesville,VA,22902
2320,1320 East MARKET,Charlottesville,VA,22902
2321,1320 HAMPTON,Charlottesville,VA,22902
2322,1320 WILLOW,Charlottesville,VA,22902
2323,1321 CHESAPEAKE,Charlottesville,VA,22902
2324,1321 East MARKET,Charlottesville,VA,22902
2325,1322 Riverdale A,Charlottesville,VA,22902
2326,1323 East MARKET,Charlottesville,VA,22902
2327,1324 RIVERDALE A,Charlottesville,VA,22902
2328,1324 Willow St A,Charlottesville,VA,22902
2329,1326 East HIGH,Charlottesville,VA,22902
2330,1326 MONTICELLO,Charlottesville,VA,22902
2331,1327 CHESAPEAKE,Charlottesville,VA,22902
2332,1328 LONG A,Charlottesville,VA,22902
2333,1329 RIVERDALE,Charlottesville,VA,22902
2334,1329 RIVERDALE 1,Charlottesville,VA,22902
2335,1329 RIVERDALE 10,Charlottesville,VA,22902
2336,1329 RIVERDALE 108B,Charlottesville,VA,22902
2337,1329 Riverdale 109,Charlottesville,VA,22902
2338,1329 RIVERDALE 109B,Charlottesville,VA,22902
2339,1329 RIVERDALE 2,Charlottesville,VA,22902
2340,1329 Riverdale 207,Charlottesville,VA,22902
2341,1329 RIVERDALE 208,Charlottesville,VA,22902
2342,1329 RIVERDALE 209,Charlottesville,VA,22902
2343,1329 RIVERDALE 3,Charlottesville,VA,22902
2344,1329 Riverdale 4,Charlottesville,VA,22902
2345,1329 RIVERDALE 5,Charlottesville,VA,22902
2346,1329 Riverdale 6,Charlottesville,VA,22902
2347,1329 RIVERDALE 7,Charlottesville,VA,22902
2348,1329 RIVERDALE 8,Charlottesville,VA,22902
2349,1329 RIVERDALE 8B,Charlottesville,VA,22902
2350,1329 RIVERDALE 9,Charlottesville,VA,22902
2351,1329 Riverdale Dr,Charlottesville,VA,22902
2352,1329 RIVERDALE OFFICE,Charlottesville,VA,22902
2353,1329 RIVERDALE SECOND FLOOR,Charlottesville,VA,22902
2354,133 BAYLOR,Charlottesville,VA,22902
2355,133 GALAXIE FARM,Charlottesville,VA,22902
2356,133 GOODMAN,Charlottesville,VA,22902
2357,133 SPRING MOUNTAIN,Charlottesville,VA,22902
2358,1331 East MARKET,Charlottesville,VA,22902
2359,1332 CHESAPEAKE,Charlottesville,VA,22902
2360,1333 CARLTON,Charlottesville,VA,22902
2361,1333 CARLTON 102,Charlottesville,VA,22902
2362,1333 CARLTON 106,Charlottesville,VA,22902
2363,1333 CARLTON 204,Charlottesville,VA,22902
2364,1333 CARLTON 208,Charlottesville,VA,22902
2365,1333 CARLTON 303,Charlottesville,VA,22902
2366,1333 CARLTON 408,Charlottesville,VA,22902
2367,1335 CARLTON,Charlottesville,VA,22902
2368,1335 CARLTON 1,Charlottesville,VA,22902
2369,1335 Carlton Ave,Charlottesville,VA,22902
2370,1335 CHESAPEAKE,Charlottesville,VA,22902
2371,1337 CARLTON,Charlottesville,VA,22902
2372,1337 CARLTON 102,Charlottesville,VA,22902
2373,1337 CARLTON 103,Charlottesville,VA,22902
2374,1337 CARLTON 104,Charlottesville,VA,22902
2375,1337 CARLTON 105,Charlottesville,VA,22902
2376,1337 CARLTON 107,Charlottesville,VA,22902
2377,1337 CARLTON 109,Charlottesville,VA,22902
2378,1337 CARLTON 110,Charlottesville,VA,22902
2379,1337 CARLTON 111,Charlottesville,VA,22902
2380,1337 Carlton 113,Charlottesville,VA,22902
2381,1337 CARLTON 204,Charlottesville,VA,22902
2382,1337 CARLTON 206,Charlottesville,VA,22902
2383,1337 CARLTON 207,Charlottesville,VA,22902
2384,1337 CARLTON 208,Charlottesville,VA,22902
2385,1337 CARLTON 209,Charlottesville,VA,22902
2386,1337 Carlton 210,Charlottesville,VA,22902
2387,1337 CARLTON 211,Charlottesville,VA,22902
2388,1337 CARLTON 212,Charlottesville,VA,22902
2389,1337 Carlton 214,Charlottesville,VA,22902
2390,1337 CARLTON 301,Charlottesville,VA,22902
2391,1337 CARLTON 305,Charlottesville,VA,22902
2392,1337 CARLTON 306,Charlottesville,VA,22902
2393,1337 CARLTON 307,Charlottesville,VA,22902
2394,1337 CARLTON 308,Charlottesville,VA,22902
2395,1337 CARLTON 309,Charlottesville,VA,22902
2396,1337 CARLTON 312,Charlottesville,VA,22902
2397,1337 CARLTON 401,Charlottesville,VA,22902
2398,1337 CARLTON 402,Charlottesville,VA,22902
2399,1337 CARLTON 406,Charlottesville,VA,22902
2400,1337 CARLTON 407,Charlottesville,VA,22902
2401,1337 CARLTON 408,Charlottesville,VA,22902
2402,1337 CARLTON 409,Charlottesville,VA,22902
2403,1337 CARLTON 410,Charlottesville,VA,22902
2404,1337 Carlton Ave 210,Charlottesville,VA,22902
2405,1337 East MARKET,Charlottesville,VA,22902
2406,1338 CHESAPEAKE,Charlottesville,VA,22902
2407,134 QUINCE,Charlottesville,VA,22902
2408,1340 Jefferson Park,Charlottesville,VA,22902
2409,1343 CHESAPEAKE,Charlottesville,VA,22902
2410,1343 East MARKET,Charlottesville,VA,22902
2411,1345 East MARKET,Charlottesville,VA,22902
2412,136 GOODMAN,Charlottesville,VA,22902
2413,1360 STONE CREEK 302,Charlottesville,VA,22902
2414,137 BURGESS,Charlottesville,VA,22902
2415,1370 STONE CREEK 301,Charlottesville,VA,22902
2416,138 GOODMAN,Charlottesville,VA,22902
2417,1380 STONE CREEK 303,Charlottesville,VA,22902
2418,139 BROOKWOOD,Charlottesville,VA,22902
2419,1390 STONE CREEK 202,Charlottesville,VA,22902
2420,140 GARRETT,Charlottesville,VA,22902
2421,140 GOODMAN,Charlottesville,VA,22902
2422,1400 CHESAPEAKE,Charlottesville,VA,22902
2423,1400 EARLY,Charlottesville,VA,22902
2424,1400 East HIGH,Charlottesville,VA,22902
2425,1400 HAZEL,Charlottesville,VA,22902
2426,1400 INDEPENDENCE,Charlottesville,VA,22902
2427,1400 MONTICELLO,Charlottesville,VA,22902
2428,1400 MONTICELLO 100,Charlottesville,VA,22902
2429,1400 MONTICELLO 105,Charlottesville,VA,22902
2430,1400 MONTICELLO 108,Charlottesville,VA,22902
2431,1400 MONTICELLO 109,Charlottesville,VA,22902
2432,1400 MONTICELLO 111,Charlottesville,VA,22902
2433,1400 MONTICELLO 113,Charlottesville,VA,22902
2434,1400 MONTICELLO 115,Charlottesville,VA,22902
2435,1400 MONTICELLO 119,Charlottesville,VA,22902
2436,1400 MONTICELLO 120,Charlottesville,VA,22902
2437,1400 MONTICELLO 201,Charlottesville,VA,22902
2438,1400 MONTICELLO 202,Charlottesville,VA,22902
2439,1400 MONTICELLO 206,Charlottesville,VA,22902
2440,1400 MONTICELLO 207,Charlottesville,VA,22902
2441,1400 MONTICELLO 210,Charlottesville,VA,22902
2442,1400 Monticello 211,Charlottesville,VA,22902
2443,1400 MONTICELLO 212,Charlottesville,VA,22902
2444,1400 MONTICELLO 213,Charlottesville,VA,22902
2445,1400 MONTICELLO 214,Charlottesville,VA,22902
2446,1400 Monticello 215,Charlottesville,VA,22902
2447,1400 Monticello 218,Charlottesville,VA,22902
2448,1400 MONTICELLO 219,Charlottesville,VA,22902
2449,1400 MONTICELLO 221,Charlottesville,VA,22902
2450,1400 MONTICELLO 23,Charlottesville,VA,22902
2451,1400 MONTICELLO 31,Charlottesville,VA,22902
2452,1400 Monticello 32,Charlottesville,VA,22902
2453,1400 Monticello Ave 100,Charlottesville,VA,22902
2454,1400 MONTICELLO RD 214,Charlottesville,VA,22902
2455,1400 monticello rd 215,Charlottesville,VA,22902
2456,1400 Monticello Rd. 214,Charlottesville,VA,22902
2457,1400 Monticello Road 214,Charlottesville,VA,22902
2458,1400 Monticello Road 215,Charlottesville,VA,22902
2459,1400 RIALTO,Charlottesville,VA,22902
2460,1401 Carlton 102,Charlottesville,VA,22902
2461,1401 Hampton,Charlottesville,VA,22902
2462,1401 HAZEL,Charlottesville,VA,22902
2463,1401 SHORT 18TH A,Charlottesville,VA,22902
2464,1402 VINE,Charlottesville,VA,22902
2465,1403 HAMPTON,Charlottesville,VA,22902
2466,1403 MIDLAND,Charlottesville,VA,22902
2467,1403 SHORT 18TH,Charlottesville,VA,22902
2468,1404 East HIGH,Charlottesville,VA,22902
2469,1404 MOORES,Charlottesville,VA,22902
2470,1404 MOORES A,Charlottesville,VA,22902
2471,1404 MOORES B,Charlottesville,VA,22902
2472,1404 SHORT 18TH,Charlottesville,VA,22902
2473,1404 SUNRISE PARK,Charlottesville,VA,22902
2474,1404 Vine,Charlottesville,VA,22902
2475,1405 BURGESS,Charlottesville,VA,22902
2476,1405 CHESAPEAKE,Charlottesville,VA,22902
2477,1405 East MARKET,Charlottesville,VA,22902
2478,1405 Short 18th,Charlottesville,VA,22902
2479,1405 SHORT 18TH A,Charlottesville,VA,22902
2480,1406 CHESAPEAKE,Charlottesville,VA,22902
2481,1406 VINE A,Charlottesville,VA,22902
2482,1406 VINE B,Charlottesville,VA,22902
2483,1407 BURGESS,Charlottesville,VA,22902
2484,1407 GRACE A,Charlottesville,VA,22902
2485,1407 HAMPTON B,Charlottesville,VA,22902
2486,1407 MIDLAND,Charlottesville,VA,22902
2487,1408 BURGESS,Charlottesville,VA,22902
2488,1408 BURGESS A,Charlottesville,VA,22902
2489,1408 BURGESS B,Charlottesville,VA,22902
2490,1408 Burgess D,Charlottesville,VA,22902
2491,1408 Lankford,Charlottesville,VA,22902
2492,1408 MIDLAND,Charlottesville,VA,22902
2493,1408 VINE,Charlottesville,VA,22902
2494,1408 VINE A,Charlottesville,VA,22902
2495,1408 Vine B,Charlottesville,VA,22902
2496,1409 MONTICELLO,Charlottesville,VA,22902
2497,1410 VINE A,Charlottesville,VA,22902
2498,1410 VINE B,Charlottesville,VA,22902
2499,1411 BURGESS,Charlottesville,VA,22902
2500,1411 SHORT 18TH A,Charlottesville,VA,22902
2501,1411 SHORT 18TH B,Charlottesville,VA,22902
2502,1411 VINE,Charlottesville,VA,22902
2503,1412 CARLTON,Charlottesville,VA,22902
2504,1412 CARLTON 103,Charlottesville,VA,22902
2505,1412 CARLTON 2,Charlottesville,VA,22902
2506,1412 CARLTON 203,Charlottesville,VA,22902
2507,1412 Carlton 3,Charlottesville,VA,22902
2508,1412 CARLTON 305,Charlottesville,VA,22902
2509,1412 CARLTON F13,Charlottesville,VA,22902
2510,1412 East HIGH,Charlottesville,VA,22902
2511,1412 SHORT 18TH,Charlottesville,VA,22902
2512,1412 Short 18th A,Charlottesville,VA,22902
2513,1412 SHORT 18TH B,Charlottesville,VA,22902
2514,1412 SUNRISE PARK,Charlottesville,VA,22902
2515,1413 SHORT 18TH,Charlottesville,VA,22902
2516,1413 SHORT 18TH A,Charlottesville,VA,22902
2517,1413 SHORT 18TH B,Charlottesville,VA,22902
2518,1414 East High,Charlottesville,VA,22902
2519,1414 HAZEL,Charlottesville,VA,22902
2520,1414 SHORT 18TH B,Charlottesville,VA,22902
2521,1415 CHESAPEAKE,Charlottesville,VA,22902
2522,1415 HAZEL,Charlottesville,VA,22902
2523,1415 SHORT 18TH A,Charlottesville,VA,22902
2524,1415 SHORT 18TH B,Charlottesville,VA,22902
2525,1416 Early,Charlottesville,VA,22902
2526,1416 MIDLAND,Charlottesville,VA,22902
2527,1416 VINE,Charlottesville,VA,22902
2528,1416 VINE 1,Charlottesville,VA,22902
2529,1416 VINE 2,Charlottesville,VA,22902
2530,1416 VINE 3B,Charlottesville,VA,22902
2531,1416 Vine A,Charlottesville,VA,22902
2532,1416 VINE A1,Charlottesville,VA,22902
2533,1416 VINE A2,Charlottesville,VA,22902
2534,1416 VINE B,Charlottesville,VA,22902
2535,1416 VINE B2,Charlottesville,VA,22902
2536,1416 VINE B3,Charlottesville,VA,22902
2537,1416 VINE B-3,Charlottesville,VA,22902
2538,1417 Short 18th,Charlottesville,VA,22902
2539,1417 SHORT 18TH A,Charlottesville,VA,22902
2540,1417 SHORT 18TH B,Charlottesville,VA,22902
2541,1418 HAMPTON,Charlottesville,VA,22902
2542,1418 MIDLAND,Charlottesville,VA,22902
2543,1418 midland st,Charlottesville,VA,22902
2544,1419 BURGESS,Charlottesville,VA,22902
2545,1419 BURGESS B,Charlottesville,VA,22902
2546,1419 SHORT 18TH A,Charlottesville,VA,22902
2547,1420 EARLY,Charlottesville,VA,22902
2548,1421 EARLY,Charlottesville,VA,22902
2549,1425 East HIGH,Charlottesville,VA,22902
2550,1425 East HIGH A,Charlottesville,VA,22902
2551,1427 East HIGH,Charlottesville,VA,22902
2552,1427 HAZEL,Charlottesville,VA,22902
2553,1427 MIDLAND,Charlottesville,VA,22902
2554,1428 East HIGH,Charlottesville,VA,22902
2555,1429 HAZEL,Charlottesville,VA,22902
2556,1429 Riverdale 107,Charlottesville,VA,22902
2557,143 ELLIOTT,Charlottesville,VA,22902
2558,143 JUNCTION,Charlottesville,VA,22902
2559,1433 GRACE B,Charlottesville,VA,22902
2560,1435 CARTERS MOUNTAIN,Charlottesville,VA,22902
2561,1451 AVON,Charlottesville,VA,22902
2562,1453 AVON,Charlottesville,VA,22902
2563,1454 AVON,Charlottesville,VA,22902
2564,1455 AVON,Charlottesville,VA,22902
2565,1457 AVON,Charlottesville,VA,22902
2566,1459 GRAY STONE,Charlottesville,VA,22902
2567,146 BURNET,Charlottesville,VA,22902
2568,146 Quince,Charlottesville,VA,22902
2569,1462 AVON,Charlottesville,VA,22902
2570,1464 GRAY STONE,Charlottesville,VA,22902
2571,1465 AVON,Charlottesville,VA,22902
2572,147 BAYLOR,Charlottesville,VA,22902
2573,1480 STONEY CREEK,Charlottesville,VA,22902
2574,1482 East High,Charlottesville,VA,22902
2575,1484 REYNOVIA,Charlottesville,VA,22902
2576,149 BROOKWOOD,Charlottesville,VA,22902
2577,150 GOODMAN,Charlottesville,VA,22902
2578,150 GOODMAN 3,Charlottesville,VA,22902
2579,1500 Block East High,Charlottesville,VA,22902
2580,1500 CARLTON,Charlottesville,VA,22902
2581,1500 CARLTON 10,Charlottesville,VA,22902
2582,1500 CARLTON 101,Charlottesville,VA,22902
2583,1500 Carlton 11,Charlottesville,VA,22902
2584,1500 CARLTON 13,Charlottesville,VA,22902
2585,1500 CARLTON 17,Charlottesville,VA,22902
2586,1500 CARLTON 18,Charlottesville,VA,22902
2587,1500 CARLTON 21,Charlottesville,VA,22902
2588,1500 CARLTON 22,Charlottesville,VA,22902
2589,1500 CARLTON 23,Charlottesville,VA,22902
2590,1500 CARLTON 29,Charlottesville,VA,22902
2591,1500 CARLTON 30,Charlottesville,VA,22902
2592,1500 CARLTON 31,Charlottesville,VA,22902
2593,1500 CARLTON 36,Charlottesville,VA,22902
2594,1500 CARLTON 40,Charlottesville,VA,22902
2595,1500 CARLTON 41,Charlottesville,VA,22902
2596,1500 CARLTON 42,Charlottesville,VA,22902
2597,1500 CARLTON 44,Charlottesville,VA,22902
2598,1500 CARLTON 5,Charlottesville,VA,22902
2599,1500 CARLTON 51,Charlottesville,VA,22902
2600,1500 CARLTON 52,Charlottesville,VA,22902
2601,1500 CARLTON 53,Charlottesville,VA,22902
2602,1500 CARLTON 54,Charlottesville,VA,22902
2603,1500 CARLTON 55,Charlottesville,VA,22902
2604,1500 CARLTON 57,Charlottesville,VA,22902
2605,1500 CARLTON 59,Charlottesville,VA,22902
2606,1500 CARLTON 6,Charlottesville,VA,22902
2607,1500 CARLTON 60,Charlottesville,VA,22902
2608,1500 CARLTON 63,Charlottesville,VA,22902
2609,1500 CARLTON 7,Charlottesville,VA,22902
2610,1500 CARLTON 9,Charlottesville,VA,22902
2611,1500 CARLTON LOT 9,Charlottesville,VA,22902
2612,1500 CARLTON LT10,Charlottesville,VA,22902
2613,1500 CARLTON LT12,Charlottesville,VA,22902
2614,1500 East HIGH,Charlottesville,VA,22902
2615,1500 FRANKLIN ST @ MOORES CREEK 66,Charlottesville,VA,22902
2616,1501 EARLY,Charlottesville,VA,22902
2617,1501 Fifth Street Southwest,Charlottesville,VA,22902
2618,1501 ROSA,Charlottesville,VA,22902
2619,1501 ROSA A,Charlottesville,VA,22902
2620,1501 ROSA B,Charlottesville,VA,22902
2621,1502 6TH Southeast A,Charlottesville,VA,22902
2622,1502 MIDLAND,Charlottesville,VA,22902
2623,1503 SHORT 18TH,Charlottesville,VA,22902
2624,1504 6 th Southeast,Charlottesville,VA,22902
2625,1504 6TH Southeast A,Charlottesville,VA,22902
2626,1504 6TH Southeast B,Charlottesville,VA,22902
2627,1504 GREEN,Charlottesville,VA,22902
2628,1504 MONTICELLO,Charlottesville,VA,22902
2629,1504 ROSA,Charlottesville,VA,22902
2630,1504 ROSA A,Charlottesville,VA,22902
2631,1504 Southeast 6 th A,Charlottesville,VA,22902
2632,1505 GREEN,Charlottesville,VA,22902
2633,1505 GREEN 1,Charlottesville,VA,22902
2634,1505 GREEN 2,Charlottesville,VA,22902
2635,1505 GREEN 3,Charlottesville,VA,22902
2636,1506 Rialto,Charlottesville,VA,22902
2637,1506 SHORT 18TH,Charlottesville,VA,22902
2638,1507 ROSA,Charlottesville,VA,22902
2639,1507 Rosa Terrace,Charlottesville,VA,22902
2640,1507 VINE A,Charlottesville,VA,22902
2641,1508 6TH Southeast A,Charlottesville,VA,22902
2642,1509 6TH Southeast,Charlottesville,VA,22902
2643,1509 CHESAPEAKE,Charlottesville,VA,22902
2644,1509 Rosa,Charlottesville,VA,22902
2645,1509 VINE,Charlottesville,VA,22902
2646,1510 East HIGH,Charlottesville,VA,22902
2647,1510 East MARKET,Charlottesville,VA,22902
2648,1510 ROSA,Charlottesville,VA,22902
2649,1510 SHORT 18TH,Charlottesville,VA,22902
2650,1512 East MARKET 101,Charlottesville,VA,22902
2651,1512 East MARKET 102,Charlottesville,VA,22902
2652,1512 East MARKET 3,Charlottesville,VA,22902
2653,1514 CHESAPEAKE,Charlottesville,VA,22902
2654,1515 6TH Southeast,Charlottesville,VA,22902
2655,1515 ROSA B,Charlottesville,VA,22902
2656,1516 ROSA,Charlottesville,VA,22902
2657,1517 ROSA,Charlottesville,VA,22902
2658,1517 ROSA A,Charlottesville,VA,22902
2659,1517 ROSA C,Charlottesville,VA,22902
2660,1518 East HIGH,Charlottesville,VA,22902
2661,1518 East MARKET,Charlottesville,VA,22902
2662,1518 East Market 103,Charlottesville,VA,22902
2663,1518 East MARKET 201,Charlottesville,VA,22902
2664,1518 East Market 202,Charlottesville,VA,22902
2665,1519 Meridian,Charlottesville,VA,22902
2666,1519 ROSA,Charlottesville,VA,22902
2667,1519 ROSA A,Charlottesville,VA,22902
2668,1519 ROSA B,Charlottesville,VA,22902
2669,1520 East MARKET 101,Charlottesville,VA,22902
2670,1520 East MARKET 102,Charlottesville,VA,22902
2671,1520 East MARKET 104,Charlottesville,VA,22902
2672,1520 East MARKET 202,Charlottesville,VA,22902
2673,1520 East MARKET 204,Charlottesville,VA,22902
2674,1521 East HIGH,Charlottesville,VA,22902
2675,1521 East HIGH North,Charlottesville,VA,22902
2676,1522 East High,Charlottesville,VA,22902
2677,1522 East HIGH Northeast,Charlottesville,VA,22902
2678,1522 East Market,Charlottesville,VA,22902
2679,1522 East MARKET 101,Charlottesville,VA,22902
2680,1522 East MARKET 104,Charlottesville,VA,22902
2681,1522 East MARKET 201,Charlottesville,VA,22902
2682,1522 East MARKET 204,Charlottesville,VA,22902
2683,1522 East MARKET 402,Charlottesville,VA,22902
2684,1525 PRIMROSE,Charlottesville,VA,22902
2685,1538 East HIGH,Charlottesville,VA,22902
2686,154 BAYLOR,Charlottesville,VA,22902
2687,1540 FOUNDERS,Charlottesville,VA,22902
2688,1548 Caroline,Charlottesville,VA,22902
2689,155 BROOKWOOD,Charlottesville,VA,22902
2690,1551 East HIGH,Charlottesville,VA,22902
2691,156 BAYLOR,Charlottesville,VA,22902
2692,156 CARLTON,Charlottesville,VA,22902
2693,156 CARLTON 101,Charlottesville,VA,22902
2694,156 OLTON,Charlottesville,VA,22902
2695,1570 AVON,Charlottesville,VA,22902
2696,1574 BITTERNUT,Charlottesville,VA,22902
2697,158 BURNET,Charlottesville,VA,22902
2698,160 PEREGORY,Charlottesville,VA,22902
2699,1600 5TH,Charlottesville,VA,22902
2700,1600 6TH Southeast,Charlottesville,VA,22902
2701,1600 6TH Southeast 1,Charlottesville,VA,22902
2702,1600 6TH Southeast 10,Charlottesville,VA,22902
2703,1600 6TH Southeast 2,Charlottesville,VA,22902
2704,1600 6TH Southeast 23,Charlottesville,VA,22902
2705,1600 6TH Southeast 24,Charlottesville,VA,22902
2706,1600 6TH Southeast 27,Charlottesville,VA,22902
2707,1600 6TH Southeast 29,Charlottesville,VA,22902
2708,1600 6TH Southeast 31,Charlottesville,VA,22902
2709,1600 6TH Southeast 32,Charlottesville,VA,22902
2710,1600 6TH Southeast 36,Charlottesville,VA,22902
2711,1600 6TH Southeast 5,Charlottesville,VA,22902
2712,1600 6TH Southeast 7,Charlottesville,VA,22902
2713,1600 6TH Southeast UNT 05,Charlottesville,VA,22902
2714,1600 East MARKET,Charlottesville,VA,22902
2715,1600 GREEN,Charlottesville,VA,22902
2716,1600 GREEN A,Charlottesville,VA,22902
2717,1601 5TH,Charlottesville,VA,22902
2718,1601 6TH Southeast,Charlottesville,VA,22902
2719,1601 East MARKET,Charlottesville,VA,22902
2720,1601 GREEN,Charlottesville,VA,22902
2721,1601 MONTICELLO,Charlottesville,VA,22902
2722,1602 MONTICELLO A,Charlottesville,VA,22902
2723,1603 6TH Southeast,Charlottesville,VA,22902
2724,1603 GREEN,Charlottesville,VA,22902
2725,1604 GREEN,Charlottesville,VA,22902
2726,1605 6TH Southeast,Charlottesville,VA,22902
2727,1605 Hampton st,Charlottesville,VA,22902
2728,1605 MERIDIAN,Charlottesville,VA,22902
2729,1606 GREEN,Charlottesville,VA,22902
2730,1606 MONTICELLO,Charlottesville,VA,22902
2731,1606 MONTICELLO F,Charlottesville,VA,22902
2732,1607 6TH Southeast,Charlottesville,VA,22902
2733,1607 MERIDIAN,Charlottesville,VA,22902
2734,1607 Monticello,Charlottesville,VA,22902
2735,1608 MONTICELLO,Charlottesville,VA,22902
2736,1608 MONTICELLO H,Charlottesville,VA,22902
2737,1608 Monticello Road,Charlottesville,VA,22902
2738,1609 East MARKET,Charlottesville,VA,22902
2739,1609 MERIDIAN,Charlottesville,VA,22902
2740,1610 East MARKET,Charlottesville,VA,22902
2741,1610 Monticello,Charlottesville,VA,22902
2742,1610 RIALTO,Charlottesville,VA,22902
2743,1611 MERIDIAN,Charlottesville,VA,22902
2744,1611 MERIDIAN A,Charlottesville,VA,22902
2745,1612 MONTICELLO F,Charlottesville,VA,22902
2746,1612 MONTICELLO H,Charlottesville,VA,22902
2747,1612 RIALTO,Charlottesville,VA,22902
2748,1613 MERIDIAN,Charlottesville,VA,22902
2749,1613 MERIDIAN A,Charlottesville,VA,22902
2750,1613 MERIDIAN B,Charlottesville,VA,22902
2751,1613 SAGEWOOD,Charlottesville,VA,22902
2752,1615 East MARKET,Charlottesville,VA,22902
2753,1615 MERIDIAN,Charlottesville,VA,22902
2754,1615 MERIDIAN A,Charlottesville,VA,22902
2755,1616 MERIDIAN,Charlottesville,VA,22902
2756,1618 East Market,Charlottesville,VA,22902
2757,162 BURNET,Charlottesville,VA,22902
2758,1620 HATHAWAY,Charlottesville,VA,22902
2759,1620 MERIDIAN,Charlottesville,VA,22902
2760,1623 Meridian,Charlottesville,VA,22902
2761,1623 MERIDIAN 2,Charlottesville,VA,22902
2762,1623 Meridian 2B,Charlottesville,VA,22902
2763,1623 MERIDIAN A,Charlottesville,VA,22902
2764,1623 MERIDIAN A2,Charlottesville,VA,22902
2765,1623 MERIDIAN A4,Charlottesville,VA,22902
2766,1623 MERIDIAN B,Charlottesville,VA,22902
2767,1623 MERIDIAN B1,Charlottesville,VA,22902
2768,1623 Meridian B2,Charlottesville,VA,22902
2769,1623 MERIDIAN B4,Charlottesville,VA,22902
2770,1623 MERIDIAN B-4,Charlottesville,VA,22902
2771,1625 MERIDIAN,Charlottesville,VA,22902
2772,1625 Meridian A,Charlottesville,VA,22902
2773,1625 MERIDIAN A1,Charlottesville,VA,22902
2774,1625 MERIDIAN A2,Charlottesville,VA,22902
2775,1625 MERIDIAN A3,Charlottesville,VA,22902
2776,1625 MERIDIAN B,Charlottesville,VA,22902
2777,1625 Meridian B1,Charlottesville,VA,22902
2778,1625 MERIDIAN B2,Charlottesville,VA,22902
2779,1625 MERIDIAN B3,Charlottesville,VA,22902
2780,1627 MERIDIAN,Charlottesville,VA,22902
2781,1629 MERIDIAN,Charlottesville,VA,22902
2782,1631 MERIDIAN,Charlottesville,VA,22902
2783,1635 MERIDIAN B,Charlottesville,VA,22902
2784,1635 MERIDIAN ST,Charlottesville,VA,22902
2785,1645 MERIDIAN B,Charlottesville,VA,22902
2786,1646 MERIDIAN,Charlottesville,VA,22902
2787,1649 Meridan A,Charlottesville,VA,22902
2788,1651 MERIDIAN,Charlottesville,VA,22902
2789,1655 Meridian,Charlottesville,VA,22902
2790,1657 MERIDIAN,Charlottesville,VA,22902
2791,1659 MERIDIAN,Charlottesville,VA,22902
2792,166 BAYLOR,Charlottesville,VA,22902
2793,1661 ACORN,Charlottesville,VA,22902
2794,1665 STONEY CREEK,Charlottesville,VA,22902
2795,1669 ACORN,Charlottesville,VA,22902
2796,167 11th Southwest C,Charlottesville,VA,22902
2797,167 GALAXIE FARM,Charlottesville,VA,22902
2798,1696 MINOR,Charlottesville,VA,22902
2799,1699 ROUGEMONT AVE / 6TH Southeast,Charlottesville,VA,22902
2800,16TH ST @ E MARKET Northeast,Charlottesville,VA,22902
2801,170 9TH Southeast,Charlottesville,VA,22902
2802,1700 MONTICELLO,Charlottesville,VA,22902
2803,1701 Chesapeake,Charlottesville,VA,22902
2804,1701 Market,Charlottesville,VA,22902
2805,1701 MONTICELLO,Charlottesville,VA,22902
2806,1702 MONTICELLO,Charlottesville,VA,22902
2807,1707 East MARKET,Charlottesville,VA,22902
2808,1708 CHESAPEAKE,Charlottesville,VA,22902
2809,1708 MONTICELLO,Charlottesville,VA,22902
2810,1710 Monticello,Charlottesville,VA,22902
2811,1712 East MARKET,Charlottesville,VA,22902
2812,1717 E MARKET,Charlottesville,VA,22902
2813,172 BROOKWOOD,Charlottesville,VA,22902
2814,1720 Chesapeake,Charlottesville,VA,22902
2815,174 BROOKWOOD,Charlottesville,VA,22902
2816,1745 BROADWAY,Charlottesville,VA,22902
2817,1761 MINOR,Charlottesville,VA,22902
2818,180 BROOKWOOD,Charlottesville,VA,22902
2819,1800 CHESAPEAKE,Charlottesville,VA,22902
2820,1800 MONTICELLO,Charlottesville,VA,22902
2821,1801 BROADWAY,Charlottesville,VA,22902
2822,1803 1/2 CHESAPEAKE,Charlottesville,VA,22902
2823,1804 CHESAPEAKE,Charlottesville,VA,22902
2824,1808 EASTVIEW,Charlottesville,VA,22902
2825,1809 BROADWAY,Charlottesville,VA,22902
2826,1822 BROADWAY,Charlottesville,VA,22902
2827,1824 MINOR,Charlottesville,VA,22902
2828,1831 AVON STREET,Charlottesville,VA,22902
2829,1835 BROADWAY,Charlottesville,VA,22902
2830,1837 BROADWAY,Charlottesville,VA,22902
2831,184 BROOKWOOD,Charlottesville,VA,22902
2832,184 LAKE CLUB,Charlottesville,VA,22902
2833,1854 SANDRIDGE,Charlottesville,VA,22902
2834,1890 AVON STREET,Charlottesville,VA,22902
2835,1895 DAWN,Charlottesville,VA,22902
2836,18TH ST NE / E MARKET,Charlottesville,VA,22902
2837,1900 CHESAPEAKE,Charlottesville,VA,22902
2838,1920 SCOTTSVILLE,Charlottesville,VA,22902
2839,194 LAKE CLUB 401,Charlottesville,VA,22902
2840,1ST South,Charlottesville,VA,22902
2841,1ST ST / E WATER South,Charlottesville,VA,22902
2842,1ST ST / W MAIN North,Charlottesville,VA,22902
